p01,p03,p05,p07,p09,p10,p12,p14,p15,p16,p17,p20,p21,p23,p24,p25,p27,p28,p29,p31,p32,p33,p35,p37,p38,p39,p40,p41,p42,p43,p44,p45,p47,p48,p49,p50,p53,p54,p55,p56,p57,p58,p59,p60,p61,p63,p64,p66,p67,p69,p70,p71,p72,p75,p77,p78,p79,p80,p81,p83,p85,p86,p87,p88,p89,p90,p91,p92,p95,p96,p97,p99,p100,p101,p102,p103,p105,p106,p108,p110,p111,p114,p115,p116,p119,p120,p121,p122,p123,p124,p126,p127,p128,p130,p131,p133,p134,p135,p136,p137,p138,p141,p144,p146,p148,p149,p150,class
0,0,0,0,0,0,76,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,30,0,111,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,207,0,230,0,0,0,254,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,247,0,0,0,0,0,0,26,0,0,245,0,0,165,0,0,56,0,0,1
0,0,0,0,255,38,0,47,0,0,0,0,0,0,182,0,162,253,0,0,0,0,0,236,0,13,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,105,5,0,0,212,56,0,0,0,78,0,0,0,0,168,0,253,254,0,8,187,0,0,228,0,253,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,56,0,87,250,0,253,21,0,0,0,0,0,26,0,253,15,0,0,0,0,0,247,174,0,0
0,0,253,110,0,242,253,253,0,0,0,0,9,0,0,100,253,41,0,0,253,0,0,253,253,253,168,0,0,0,0,22,0,0,236,0,237,0,0,0,0,0,0,0,0,0,228,0,0,0,27,0,0,0,0,0,163,0,253,0,141,0,0,0,20,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,156,76,0,253,0,253,6,253,0,0,0,0,0,3,0,0,253,0,0,18,0,0,253,0,253,0
0,0,253,0,0,0,253,253,0,0,0,0,84,0,0,223,130,252,0,0,252,0,0,252,252,252,253,0,0,0,0,0,0,0,141,0,29,0,252,0,0,0,228,0,0,0,253,227,253,0,94,3,0,0,0,0,252,0,252,86,252,0,73,0,252,110,0,74,0,0,252,0,0,0,0,0,0,0,0,0,12,0,126,181,0,252,0,29,252,0,0,0,0,0,0,252,0,170,253,0,0,0,113,0,252,195,252,0
0,0,28,10,0,181,0,182,0,0,0,0,139,0,0,0,253,181,0,0,253,0,0,37,0,253,4,0,0,0,0,210,0,0,37,0,141,0,0,0,0,0,0,0,0,0,235,170,0,0,0,0,0,0,0,0,253,0,24,0,242,0,84,0,0,174,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,202,187,0,253,0,182,161,41,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,247,0
0,0,254,0,0,0,108,220,0,0,0,0,0,0,0,10,207,0,0,0,252,0,0,254,254,254,254,0,0,0,0,0,0,0,47,0,254,0,0,0,0,0,0,0,0,0,238,0,254,0,0,0,0,0,0,0,3,0,254,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,144,0,0,216,0,169,0,0,0,0,0,0,0,0,0,0,254,0,0,153,0,0,254,0,0,0
0,0,252,252,0,252,112,252,0,0,0,0,0,0,233,26,215,0,0,0,0,0,0,253,129,234,0,0,0,0,0,0,0,0,253,0,0,0,0,38,0,0,0,0,0,0,0,187,0,0,255,0,0,0,0,0,9,0,223,163,252,87,45,0,10,0,0,85,0,0,0,3,0,0,225,0,0,0,0,0,0,0,204,208,0,76,113,0,0,57,239,0,0,0,0,154,252,0,252,253,0,0,0,0,225,252,19,0
0,0,0,0,0,0,253,0,0,0,0,0,249,0,0,0,0,21,0,0,0,0,0,116,66,0,253,0,0,0,0,0,102,0,0,96,253,0,0,0,0,0,253,253,0,0,94,97,96,0,0,87,0,0,0,0,199,0,253,0,253,0,97,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,245,0,0,0,0,40,0,147,253,0,0,0,0,0,0,5,0,234,192,0,0,253,21,0,232,166,157,1
0,0,253,0,0,0,255,253,0,0,0,0,251,0,0,0,32,253,0,0,253,0,0,251,251,251,0,0,0,0,0,251,0,0,253,0,0,0,0,0,0,0,0,62,0,0,0,162,0,0,251,0,0,0,0,0,251,0,251,0,251,0,16,0,0,0,0,141,0,0,0,251,0,0,0,0,0,0,0,0,0,253,253,251,0,229,16,228,0,40,0,0,0,0,0,251,251,0,234,190,0,0,0,0,174,31,251,0
0,0,255,128,0,255,255,191,0,0,0,0,64,0,0,0,255,255,0,0,255,0,0,64,128,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,255,0,191,0,255,0,64,0,0,255,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,191,128,0,255,0,191,0,255,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,255,0
0,0,0,0,0,8,236,240,0,0,0,0,10,0,0,0,239,0,0,0,68,0,0,229,0,0,14,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,148,0,0,0,169,0,0,0,0,0,0,0,0,0,60,0,134,0,236,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,146,6,0,0,13,0,236,252,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,236,0
0,0,253,253,12,253,0,233,0,0,0,0,10,0,132,23,201,146,0,0,0,0,0,253,196,203,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,78,0,0,0,0,0,106,0,253,203,227,0,128,0,0,0,0,253,0,0,0,0,0,0,132,0,0,13,0,0,0,0,28,84,0,89,145,0,0,183,144,0,0,0,0,175,246,0,84,253,0,0,0,0,149,253,0,0
0,0,253,45,254,76,26,253,0,0,0,0,0,0,253,143,0,32,0,0,1,0,14,191,253,50,252,0,0,0,0,0,0,0,253,0,0,0,0,116,0,0,0,0,0,0,253,253,253,0,253,0,0,0,0,0,0,0,26,253,201,116,253,0,249,11,0,123,0,0,0,181,0,0,253,0,0,0,0,0,0,0,253,214,0,0,254,0,0,0,17,0,0,0,182,253,0,0,253,0,0,0,0,0,75,153,30,0
0,0,233,253,0,253,253,253,0,0,0,0,0,0,253,0,253,37,0,0,0,0,253,253,253,141,0,0,0,0,0,0,0,0,149,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,229,0,145,125,0,0,55,183,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,8,253,0,5,0,0,0,253,253,0,0,0,253,253,253,0,253,255,0,0,0,0,253,253,253,0
0,0,253,114,0,251,253,253,0,0,0,0,138,0,0,0,253,168,0,0,254,0,0,253,255,254,251,0,0,0,0,226,0,0,254,0,197,0,0,0,0,0,0,0,0,0,251,0,0,0,253,0,0,0,0,0,253,0,253,0,169,0,0,0,168,0,0,168,0,0,0,84,0,0,0,0,0,0,0,0,0,0,84,0,0,253,0,196,57,0,0,0,0,0,0,0,0,0,254,0,0,29,0,0,253,0,169,0
0,0,0,160,0,241,186,0,0,0,0,0,0,0,0,15,254,0,0,0,27,0,0,44,101,0,0,0,0,0,0,0,0,0,193,0,47,0,0,0,0,0,0,0,0,0,14,0,51,206,50,0,0,0,0,0,0,0,36,0,0,0,0,0,135,254,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,106,0,0,0,0,0,254,0,0,0,0,0,0,0,0,131,0,0,0,0,0,250,0,254,0
0,0,0,0,0,65,254,243,0,0,0,0,197,0,0,0,253,253,0,0,253,0,0,245,135,249,66,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,253,59,0,0,166,228,0,0,0,25,0,0,0,0,253,0,253,0,253,0,172,0,0,253,0,171,0,0,253,0,0,0,0,0,0,0,0,0,233,64,28,232,0,253,0,34,253,250,0,0,0,0,0,253,0,253,169,0,0,0,96,0,253,226,253,0
0,0,252,254,0,123,214,232,0,0,0,0,253,0,0,0,62,214,0,0,0,0,0,0,233,253,253,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,212,0,0,243,0,0,253,0,62,0,0,0,0,203,0,102,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,122,0,0,1
0,0,252,226,0,252,252,0,0,0,0,0,247,0,0,252,252,236,0,0,0,0,0,0,252,252,253,0,0,0,0,247,0,0,18,0,0,0,106,0,0,0,0,71,0,0,254,232,0,0,0,27,0,0,0,0,232,0,0,0,252,0,180,0,0,27,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,29,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,231,0,0
0,0,123,0,0,4,247,95,0,0,0,0,213,0,0,0,253,253,0,0,253,0,0,165,131,253,12,0,0,0,0,52,0,0,31,0,0,0,0,0,0,0,89,88,0,0,246,148,0,0,0,87,0,0,0,0,253,0,253,0,253,0,75,0,0,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,82,193,210,0,253,0,51,165,176,0,0,0,0,0,253,0,8,0,0,0,0,0,0,155,44,253,0
0,0,0,0,0,0,206,236,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,254,0,0,122,0,0,0,0,0,0,0,93,0,253,0,0,0,0,0,214,0,0,0,245,0,0,0,101,0,0,0,0,0,79,0,212,0,254,0,0,0,0,89,0,0,0,0,80,254,0,0,0,0,0,0,0,0,26,186,254,0,0,0,0,203,253,9,0,0,0,0,0,0,0,70,230,0,0,211,0,0,0,0,169,0
0,0,224,6,0,57,236,202,0,0,0,0,0,0,0,200,240,0,0,0,0,0,0,242,253,175,58,0,0,0,0,0,0,0,111,0,22,0,0,0,0,0,0,0,0,0,58,0,0,0,9,0,0,0,0,0,0,0,248,0,0,0,0,0,49,255,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,254,0,0,0,0,0,218,0,132,0
0,0,251,190,0,190,251,251,0,0,0,0,0,0,251,50,235,59,0,0,0,0,0,253,236,251,0,0,0,0,0,0,0,0,193,0,0,0,0,193,0,0,0,0,0,0,255,251,158,0,0,0,0,0,0,0,8,0,220,131,251,94,251,0,182,251,0,253,0,0,127,0,0,0,253,0,0,0,0,0,0,0,82,251,0,251,12,0,52,251,0,0,0,0,95,251,212,240,251,36,0,0,0,0,220,251,251,0
0,0,253,253,4,253,253,30,0,0,0,0,0,0,0,68,253,0,0,0,184,0,0,166,253,226,0,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,188,226,194,255,253,0,0,0,0,0,0,0,42,143,253,0,53,0,253,253,0,253,0,0,0,16,0,0,5,0,0,24,5,0,0,0,253,253,0,149,59,21,0,253,253,0,0,0,0,0,253,0,176,253,0,253,0,0,253,45,227,0
0,0,253,252,0,252,253,188,0,0,0,0,0,0,45,160,252,0,0,0,32,0,0,98,252,244,178,0,0,0,0,0,0,0,255,0,252,0,0,0,0,0,0,0,0,0,253,0,253,24,196,0,0,0,0,0,0,0,25,0,207,0,0,0,252,252,0,252,0,0,0,0,0,0,139,0,0,0,0,0,0,0,144,252,0,176,0,0,0,252,252,0,0,0,0,0,161,0,247,0,0,91,0,0,221,252,252,0
0,0,139,253,159,195,253,191,10,0,0,0,0,0,253,35,180,0,0,0,0,0,0,86,253,0,253,0,0,0,0,0,0,0,253,0,116,0,0,0,0,0,0,0,0,0,253,252,253,0,253,0,0,0,0,0,0,0,0,253,253,0,172,0,253,253,0,253,0,0,0,161,0,0,253,0,0,184,175,0,0,0,253,253,0,0,253,0,0,129,253,0,0,0,0,48,85,0,249,0,0,0,0,0,177,253,253,0
0,0,252,187,0,0,252,217,0,0,0,0,0,0,35,253,252,0,0,0,11,0,41,168,252,221,252,0,0,0,0,0,0,0,252,0,253,0,0,0,0,0,0,0,0,0,252,32,253,0,252,0,0,0,0,0,0,0,41,0,212,0,0,0,252,253,0,252,0,0,0,20,0,0,138,0,0,0,0,0,0,0,252,253,0,27,0,0,0,252,253,0,0,0,0,62,0,0,252,0,0,120,0,0,255,255,253,0
0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,233,213,0,0,224,0,0,0,0,254,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,8,145,0,0,46,254,0,0,0,67,0,0,0,0,247,0,98,77,252,0,247,0,0,254,0,0,0,0,149,18,0,0,0,0,0,0,0,0,0,0,124,254,0,254,0,12,198,246,0,0,0,0,0,240,0,229,0,0,0,0,0,0,0,58,211,0
0,0,251,0,194,0,0,0,0,0,0,0,251,0,4,0,251,253,0,0,251,0,0,96,0,251,0,0,0,0,0,188,31,0,253,251,0,0,0,0,0,0,253,241,0,0,60,251,0,0,159,253,0,0,0,0,251,0,236,251,148,0,251,0,0,251,0,63,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,251,0,251,253,32,251,251,0,0,0,0,0,190,244,251,0,84,0,0,0,0,190,251,31,0
0,0,0,0,0,0,253,13,0,0,0,0,0,0,0,26,0,253,0,0,208,0,0,136,24,0,254,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,250,23,231,0,244,175,0,0,0,78,0,0,0,0,253,0,222,0,253,0,102,0,0,170,0,0,0,0,121,46,0,0,0,0,0,0,0,0,118,68,0,61,0,78,0,254,253,0,0,0,0,0,0,254,0,70,0,0,0,0,0,0,193,66,227,1
0,0,233,253,0,252,255,253,0,0,0,0,0,0,0,0,252,135,0,0,107,0,0,252,252,136,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,117,0,0,0,0,0,79,0,252,0,168,0,0,0,32,185,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,252,0,0,0,0,0,253,45,0,0,0,0,195,252,0,253,78,0,0,0,0,253,160,252,0
0,0,254,217,0,156,176,21,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,254,253,253,134,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,119,0,0,223,0,0,0,0,0,0,0,0,212,0,0,0,0,0,254,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,99,0,0,0,105,254,0,0,0,0,0,0,0,253,0,0,31,0,0,254,0,129,1
0,0,186,96,0,94,246,254,0,0,0,0,0,0,0,0,254,16,0,0,247,0,0,254,126,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,135,5,25,194,0,0,0,0,0,0,3,0,221,0,175,0,0,0,0,254,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,131,0,236,0,254,0,0,254,209,0,0,0,0,0,254,1,0,249,0,0,0,0,0,254,44,254,0
0,0,0,255,0,255,0,255,0,0,0,0,128,0,128,0,255,255,0,0,0,0,0,255,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,64,0,0,191,255,0,0,0,191,0,0,0,0,255,0,255,255,255,0,255,0,0,255,0,255,0,0,255,0,0,0,0,0,0,0,0,0,0,128,0,255,0,255,0,0,255,255,0,0,0,0,0,255,255,255,255,0,0,0,0,0,255,255,255,0
0,0,248,0,0,0,192,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,253,150,253,0,0,0,0,0,0,0,0,0,84,0,136,0,0,0,0,0,0,0,253,0,235,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,222,0,0,187,0,0,11,0,49,1
0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,48,0,10,196,0,0,0,212,0,0,0,75,0,253,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,254,0,0,241,0,0,1
0,0,113,0,0,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,29,254,0,0,85,181,0,0,0,14,0,254,0,79,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,128,0,0,208,0,0,0,0,0,1
0,0,253,0,25,0,253,237,0,0,0,0,0,0,253,224,8,10,0,0,253,0,0,0,253,9,253,0,0,0,0,0,0,0,253,0,253,0,18,65,0,0,0,0,0,0,253,204,253,0,253,0,0,0,0,0,0,0,8,177,253,176,123,0,253,174,0,253,0,0,0,253,0,0,19,0,0,0,0,0,0,0,253,253,0,0,255,253,0,5,0,0,0,0,5,179,0,0,205,0,0,253,0,0,140,253,253,0
0,0,0,62,254,223,0,226,0,0,0,0,116,0,218,0,186,253,0,0,82,199,0,253,0,0,138,0,0,0,0,0,28,16,0,253,0,0,0,0,0,14,143,232,0,0,253,253,199,0,0,253,0,0,0,0,253,0,253,253,198,95,253,0,0,232,0,253,0,0,248,0,0,0,94,0,0,0,0,0,253,249,0,253,0,0,254,0,30,0,0,0,0,0,0,63,0,253,199,0,0,0,236,0,253,253,250,0
0,0,0,196,251,253,0,85,85,0,0,0,56,0,84,0,168,83,0,0,114,0,0,168,253,0,0,0,0,0,0,168,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,251,0,0,0,0,0,226,0,141,196,169,0,114,0,0,139,0,251,0,0,0,169,0,0,56,0,0,197,57,0,0,0,255,84,0,0,224,0,0,251,0,0,0,0,0,0,254,0,0,114,0,0,0,0,0,226,0,0
0,0,102,253,0,253,253,142,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,74,247,0,0,0,0,0,0,0,0,0,253,0,32,0,0,0,0,0,0,0,0,0,30,0,226,0,228,0,0,0,0,0,0,0,42,0,85,0,0,0,206,253,0,253,0,0,0,0,0,0,122,0,0,105,0,0,0,0,253,253,0,0,86,0,0,253,50,0,0,0,0,66,253,0,253,253,0,0,0,0,254,253,108,0
0,0,0,0,0,20,253,253,0,0,0,0,69,0,0,0,253,80,0,0,253,0,0,253,48,217,60,0,0,0,0,66,0,0,0,0,55,0,0,0,0,0,254,0,0,0,236,16,0,0,0,0,0,0,0,0,205,0,253,0,206,0,0,0,5,253,0,37,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,37,0,239,0,49,253,226,0,0,0,0,0,0,0,49,253,0,0,0,0,0,143,0,253,0
0,0,0,218,252,252,0,252,65,0,0,0,12,0,9,0,200,247,0,0,159,26,0,252,0,0,245,0,0,0,0,0,0,0,0,0,146,0,0,0,0,64,252,0,0,0,252,161,253,117,0,0,0,0,0,0,210,0,252,252,0,0,168,0,253,211,0,252,0,0,190,0,0,0,0,0,0,0,24,0,252,252,0,252,0,0,219,0,77,23,0,0,0,0,0,252,0,231,252,0,0,0,110,0,253,253,85,0
0,0,193,0,0,120,227,216,0,0,0,0,71,0,0,0,253,242,0,0,168,0,0,247,99,253,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,245,0,253,53,253,0,21,0,0,246,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,254,21,253,0,253,0,0,36,253,0,0,0,0,0,253,129,0,82,0,0,0,0,0,216,9,253,0
0,0,0,107,0,252,190,0,0,0,0,0,252,0,0,0,252,203,0,0,32,0,0,0,0,134,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,30,115,0,0,253,184,0,36,0,168,0,0,0,0,240,0,70,0,252,0,112,0,0,115,0,164,0,0,43,0,0,0,0,0,0,0,0,0,0,255,0,184,0,252,0,0,186,0,0,0,0,0,0,252,0,104,0,0,0,0,0,0,70,121,252,0
0,0,253,139,0,253,253,253,0,0,0,0,253,0,0,27,253,163,0,0,253,0,0,253,253,253,253,0,0,0,0,253,0,0,103,0,253,0,0,0,0,0,131,0,0,0,253,199,0,0,3,0,0,0,0,0,253,0,253,0,253,0,76,0,28,253,0,139,0,0,35,253,0,0,0,0,0,0,0,0,0,0,4,0,0,253,0,253,244,196,0,0,0,0,0,53,0,38,253,0,0,144,0,0,189,0,192,0
0,0,253,202,0,253,253,8,0,0,0,0,4,0,0,0,253,0,0,0,253,0,0,170,253,253,253,0,0,0,0,0,0,0,231,0,253,0,0,0,0,0,0,0,0,0,253,104,253,0,36,0,0,0,0,0,13,0,253,21,253,0,54,0,253,253,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,219,0,213,0,253,0,253,0,0,0,0,0,0,0,0,203,0,0,253,0,0,253,0,253,0
0,0,253,0,0,0,253,0,0,0,0,0,0,0,0,54,0,237,0,0,0,0,0,200,253,253,229,0,0,0,163,0,50,0,0,28,124,0,253,0,0,0,0,253,51,0,253,36,44,18,0,253,0,0,0,0,253,0,253,0,253,0,28,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,132,0,253,0,195,128,0,0,0,0,0,0,182,0,0,0,0,0,197,0,0,253,0,253,1
0,0,0,0,254,0,0,215,0,0,0,0,0,0,119,0,0,0,0,0,0,0,253,35,0,0,106,0,0,0,5,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,135,137,253,111,0,0,0,0,0,0,0,0,0,253,0,253,248,0,106,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,140,0,166,0,0,254,0,0,0,236,0,0,0,253,253,0,5,253,0,0,0,0,0,0,0,90,0
0,0,103,0,252,0,0,150,253,0,0,0,4,0,200,0,21,230,0,0,0,0,0,218,0,232,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,182,0,252,21,0,0,111,0,0,168,0,253,0,0,0,0,0,0,25,0,0,102,254,0,0,0,86,42,0,197,252,0,0,0,0,0,0,0,0,252,0,177,27,0,0,0,0,0,253,252,0,0
0,0,26,237,253,254,0,193,60,0,0,0,64,0,251,0,254,255,0,0,0,0,0,241,0,254,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,236,0,0,0,18,0,0,0,0,251,0,250,254,26,0,254,0,0,254,0,254,0,0,32,0,0,0,131,0,0,61,63,0,0,0,0,21,0,254,254,0,37,254,11,0,0,0,0,254,77,235,31,0,0,0,0,0,107,254,0,0
0,0,20,107,64,34,0,252,0,0,0,0,0,0,252,0,225,14,0,0,0,0,0,252,28,0,0,0,0,0,0,0,0,0,253,0,0,0,0,252,0,0,0,0,0,0,54,252,67,0,199,0,0,0,0,0,13,0,155,246,205,252,252,0,34,252,0,67,0,0,25,0,0,0,248,0,0,0,0,0,0,0,252,158,0,0,253,0,0,252,35,0,0,0,117,252,229,186,252,102,0,0,0,0,252,160,0,0
0,0,63,253,0,251,122,168,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,253,25,204,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,3,0,0,0,88,141,0,209,0,0,0,0,0,0,3,0,218,19,253,0,25,0,116,253,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,255,0,253,0,253,0,253,164,253,0,0,0,0,0,0,2,5,253,0,0,211,0,0,253,0,253,0
0,0,108,94,0,188,0,166,0,0,0,0,72,0,120,0,248,252,0,0,0,0,0,202,29,205,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,95,93,0,0,193,252,0,0,0,203,0,0,0,0,243,0,252,241,252,7,228,0,0,252,0,252,0,0,22,0,0,0,17,0,0,0,0,0,0,255,0,252,0,252,121,0,244,211,0,0,0,0,0,240,0,81,20,0,0,0,0,0,252,252,39,0
0,0,255,0,0,0,255,255,0,0,0,0,0,0,255,0,255,191,0,0,191,0,0,255,255,255,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,255,255,128,0,0,0,0,0,0,0,64,0,255,255,255,128,255,0,191,255,0,255,0,0,0,0,0,0,191,0,0,0,0,0,0,0,191,255,0,191,128,0,0,128,0,0,0,0,0,255,64,191,255,0,0,0,0,0,255,255,255,0
0,0,54,90,0,253,0,73,0,0,0,0,8,0,20,0,253,253,0,0,0,0,0,160,7,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,203,0,10,0,32,0,0,0,0,165,0,253,31,207,0,146,0,0,245,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,241,0,242,13,0,0,222,0,0,0,0,0,109,0,0,0,0,0,0,0,0,155,218,57,0
0,0,254,161,253,243,148,254,94,0,0,0,0,0,164,0,0,104,0,0,174,0,0,235,254,0,254,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,254,254,254,0,254,45,0,0,0,0,0,0,0,254,254,0,254,0,254,111,0,254,0,0,0,152,0,0,106,0,0,109,125,0,0,0,254,254,0,0,254,0,0,0,0,0,0,0,0,254,0,0,254,0,0,0,0,0,85,254,222,0
0,0,253,229,0,253,253,249,0,0,0,0,0,0,117,0,253,0,0,0,0,0,0,250,253,214,21,0,0,0,0,0,0,0,58,0,56,0,0,0,0,0,0,0,0,0,32,29,7,167,0,0,0,0,0,0,0,0,244,0,210,0,0,0,70,253,0,253,0,0,0,0,0,0,117,0,0,0,0,0,0,29,0,249,0,33,0,0,0,253,100,0,0,0,0,88,0,0,253,0,0,0,0,0,253,250,253,0
0,0,185,151,0,242,210,0,0,0,0,0,175,0,7,0,190,8,0,0,0,0,0,0,136,254,0,0,0,0,0,253,5,0,81,0,0,0,0,0,0,0,19,254,0,0,0,0,0,0,5,254,0,0,0,0,10,0,0,0,197,0,0,0,0,212,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,254,0,0,131,254,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,254,228,0
0,0,0,209,141,252,0,252,0,0,0,0,43,0,214,0,252,253,0,0,0,0,0,254,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,234,9,0,0,228,252,0,0,0,0,0,0,0,0,214,0,252,252,65,13,253,0,0,253,0,253,0,0,253,0,0,0,196,0,0,0,0,0,23,53,0,252,0,202,141,0,252,128,38,0,0,0,10,253,0,252,229,0,0,0,0,0,252,252,53,0
0,0,253,253,0,253,253,253,0,0,0,0,48,0,199,0,253,191,0,0,78,0,0,253,253,253,77,0,0,0,0,33,0,0,214,0,177,0,0,0,0,0,0,0,0,0,253,202,0,0,0,14,0,0,0,0,242,0,253,187,253,0,18,0,0,253,0,253,0,0,0,0,0,0,199,0,0,0,0,0,0,0,214,253,0,224,0,0,0,253,85,0,0,0,0,203,102,0,237,0,0,7,0,0,253,253,253,0
0,0,183,253,0,253,234,37,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,244,26,239,0,0,0,0,0,0,0,192,0,6,0,0,0,0,0,0,0,0,0,253,79,253,118,13,0,0,0,0,0,0,0,0,50,247,0,0,0,253,117,0,143,0,0,0,0,0,0,102,0,0,205,0,0,0,0,71,63,0,0,208,0,0,0,105,0,0,0,0,142,117,0,104,54,0,0,0,0,0,253,0,0
0,0,253,242,0,205,253,35,0,0,0,0,0,0,11,0,253,0,0,0,0,0,0,12,253,150,0,0,0,0,0,0,0,0,52,0,136,0,0,0,0,0,0,0,0,0,0,0,94,223,0,0,0,0,0,0,0,0,0,0,183,0,0,0,253,84,0,236,0,0,0,0,0,0,70,0,0,10,0,0,0,0,0,242,0,0,5,0,0,251,53,0,0,0,0,0,253,0,187,253,0,0,0,0,249,88,89,0
