"p01","p02","p03","p04","p05","p06","p07","p08","p09","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","p51","p52","p53","p54","p55","p56","p57","p58","p59","p60","p61","p62","p63","p64","p65","p66","p67","p68","p69","p70","p71","p72","p73","p74","p75","p76","p77","p78","p79","p80","p81","p82","p83","p84","p85","p86","p87","p88","p89","p90","p91","p92","p93","p94","p95","p96","p97","p98","p99","p100","p101","p102","p103","p104","p105","p106","p107","p108","p109","p110","p111","p112","p113","p114","p115","p116","p117","p118","p119","p120","p121","p122","p123","p124","p125","p126","p127","p128","p129","p130","p131","p132","p133","p134","p135","p136","p137","p138","p139","p140","p141","p142","p143","p144","p145","p146","p147","p148","p149","p150","class"
0,0,0,0,253,0,254,0,0,254,0,141,0,131,0,0,0,0,0,0,0,0,0,0,254,0,254,0,0,0,0,173,0,0,0,0,162,254,245,254,0,0,0,0,0,0,0,0,254,0,0,0,254,0,201,0,0,0,0,0,0,0,0,254,0,0,242,0,0,250,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,254,236,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,48,0,45,0,144,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,163,0,0,0,0,0,0,254,0,76,0
0,0,0,0,250,0,46,0,252,46,0,250,0,0,0,0,0,0,0,0,250,0,0,0,250,0,67,189,0,0,0,209,0,0,12,0,137,250,250,250,0,0,0,0,44,0,250,0,252,250,0,0,85,0,0,0,67,69,0,250,0,0,0,250,0,250,127,0,0,252,250,250,0,0,0,0,0,0,250,0,250,0,250,0,250,0,250,0,0,90,12,73,0,0,0,0,152,0,250,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,250,252,250,46,0,0,118,0,0,0,0,0,0,160,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,218,250,0
0,0,0,0,68,0,254,0,0,254,0,29,0,254,0,0,0,0,0,0,0,0,0,0,0,0,254,25,0,0,0,254,0,0,0,0,254,0,210,0,0,0,0,0,1,0,0,0,0,0,0,0,130,0,0,0,0,0,142,0,0,0,0,184,0,190,48,0,18,0,0,0,0,0,0,0,0,0,72,0,254,0,0,0,254,0,146,0,129,254,0,53,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,223,0,0,0,254,0,30,218,254,0,0,0,0,0,0,0,0,0,0,90,254,0,0,0,0,0,0,0,0,0,0,0,254,0,165,0
0,0,0,0,252,0,0,0,0,158,0,253,0,60,0,0,0,0,0,0,248,0,0,0,0,0,252,252,0,0,0,252,0,0,0,0,90,252,252,0,0,0,0,0,119,0,0,0,253,0,0,0,0,0,0,0,0,0,0,133,0,0,0,235,0,50,0,0,0,142,203,0,0,0,0,0,0,0,252,0,252,0,0,0,234,0,0,0,0,252,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,252,226,0,0,0,252,0,243,15,140,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,49,252,0
0,0,0,0,0,0,0,0,219,5,0,0,0,210,0,0,0,0,0,0,1,0,0,254,0,0,6,254,0,0,0,0,23,0,0,0,254,0,22,217,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,251,12,0,0,0,254,0,236,0,0,0,0,101,0,0,0,0,0,0,0,156,0,254,0,254,0,0,36,236,0,0,7,0,250,0,0,0,0,251,0,0,0,0,159,0,0,0,0,0,0,0,0,254,0,0,0,0,254,0,0,0,0,25,0,87,0,0,0,0,0,0,0,1,0,239,0,238,107,0,0,0,0,0,0,0,23,0,0,0,254,241,254,0
0,0,0,0,152,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,32,103,0,0,0,204,0,0,0,0,252,141,199,237,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,136,0,0,0,0,245,0,13,0,0,0,0,0,0,0,0,0,0,0,0,119,0,252,0,0,0,218,0,0,0,253,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,127,0,0,0,252,0,252,252,0,0,0,0,0,0,0,0,0,217,0,0,252,0,0,0,0,242,0,0,0,0,0,0,252,38,252,1
0,0,0,0,252,0,163,0,0,85,0,253,0,252,0,0,0,0,0,0,0,0,0,252,0,0,195,0,0,0,0,0,0,0,0,0,240,252,252,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,169,253,0,0,215,0,0,0,0,0,0,0,0,0,0,136,0,0,0,252,0,138,0,187,253,0,253,0,0,0,0,0,0,0,0,0,174,0,0,0,13,0,0,0,0,0,0,0,0,252,214,0,0,0,252,76,0,85,253,0,66,0,0,0,0,0,0,252,252,79,252,252,0,0,0,0,0,0,0,0,0,0,253,252,87,0
0,0,0,0,107,0,18,0,0,201,0,254,0,240,0,0,0,0,0,0,0,0,0,0,0,0,254,200,0,0,0,254,0,0,0,0,254,150,198,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,254,0,0,0,155,0,0,0,0,254,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,212,0,33,0,0,0,254,0,13,254,246,0,0,0,0,0,0,0,0,154,0,0,127,0,0,0,0,0,0,0,0,0,0,0,168,0,247,0
0,0,0,0,0,0,0,0,0,0,0,20,0,251,0,0,0,0,0,0,0,0,0,196,0,0,253,0,0,0,0,0,0,0,0,0,253,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,252,0,0,254,0,0,0,0,0,0,0,0,0,23,0,252,0,58,0,253,0,189,0,0,253,0,5,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,19,0,253,0,0,0,97,0,0,0,217,0,227,0,0,0,0,0,0,79,0,88,237,0,0,0,0,0,0,0,0,0,0,0,253,243,170,0
0,0,0,0,254,0,111,0,128,254,0,13,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,201,76,174,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,254,0,218,0,255,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,26,0,0,0,0,0,0,0,28,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,225,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,254,28,0
0,0,0,0,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,253,30,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,253,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,223,0,72,0,253,240,0,239,0,0,0,0,0,0,0,0,0,200,0,0,0,106,0,0,0,0,0,0,0,246,0,0,0,0,0,246,209,0,0,74,0,248,0,0,0,0,0,0,2,253,0,63,193,0,0,0,0,0,0,0,0,0,0,35,209,0,0
0,0,0,0,243,0,123,0,0,203,0,142,0,171,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,163,172,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,21,41,0,253,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,223,0,0,0,82,253,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,41,0,0,0,255,0,91,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,252,50,252,0
0,0,0,0,29,0,253,0,0,252,0,255,0,253,0,0,0,0,0,0,223,0,0,0,0,0,252,253,0,0,0,253,0,0,0,0,252,196,16,167,0,0,0,0,99,0,0,0,215,0,0,0,63,0,0,0,0,0,0,52,0,0,0,252,0,252,114,0,253,112,6,0,0,0,0,0,0,0,252,0,252,0,198,0,252,0,252,0,0,253,0,37,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,140,252,0,0,0,0,48,47,0,237,0,0,0,0,0,0,0,0,214,0,191,253,0,0,0,0,0,0,0,0,0,0,0,253,0,252,0
0,0,0,0,144,0,139,0,0,253,0,253,0,123,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,253,0,0,0,0,142,151,253,39,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,69,0,0,196,0,9,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,254,0,0,0,254,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,7,79,0,0,0,254,0,254,150,253,0,0,0,0,0,0,0,0,0,0,16,253,0,0,0,0,253,0,0,0,0,0,0,253,0,254,0
0,0,0,0,253,0,0,0,254,9,0,0,0,116,0,0,0,0,0,0,58,0,0,220,0,0,106,253,0,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,129,237,0,0,0,0,0,50,0,0,0,111,0,0,0,253,0,253,0,0,0,0,223,0,0,0,0,0,0,0,227,0,253,0,253,0,119,131,253,0,0,223,0,253,0,0,0,0,124,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,129,253,0,0,0,253,254,0,17,52,0,0,0,0,0,0,0,0,180,3,253,42,0,0,0,0,0,0,0,0,0,0,0,253,188,181,0
0,0,0,0,254,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,232,0,0,82,0,0,252,254,0,0,0,0,0,0,0,0,136,126,254,0,0,0,0,0,161,0,0,0,228,0,0,0,0,0,0,0,0,0,231,53,0,0,0,177,0,254,0,0,0,0,9,0,0,0,0,0,0,0,254,0,113,0,95,0,171,0,254,0,0,207,0,254,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,247,0,0,0,227,0,0,254,72,0,0,0,0,0,0,0,0,167,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,250,234,0
0,0,0,0,253,0,253,0,0,253,0,253,0,21,0,0,0,0,0,0,0,0,0,0,2,0,253,0,0,0,0,253,0,0,0,0,31,253,139,14,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,29,253,0,255,94,0,0,0,0,0,0,0,0,0,0,30,0,0,0,211,0,0,0,253,253,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,253,0,0,0,49,0,253,0,253,0,0,0,0,0,0,0,0,0,85,0,202,0,0,0,0,253,0,0,0,0,0,0,253,0,253,0
0,0,0,0,253,0,104,0,0,234,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,9,0,0,0,241,0,0,0,0,253,253,253,239,0,0,0,0,0,0,0,0,253,0,0,0,125,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,253,0,0,0,0,0,0,0,0,98,0,253,0,0,0,50,0,0,0,14,253,0,136,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,76,0,0,0,253,0,0,50,240,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,174,0,253,0
0,0,0,0,230,0,166,0,0,60,0,223,0,37,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,253,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,0,0,254,0,0,0,0,0,0,0,0,0,0,179,0,222,238,0,0,228,0,0,0,0,0,0,0,0,0,0,42,0,164,0,253,0,43,0,253,253,0,253,0,0,0,0,0,0,212,0,0,134,0,0,0,254,0,0,0,0,0,0,0,0,253,175,0,0,0,0,246,253,0,253,0,253,0,0,0,0,0,0,0,253,0,178,253,0,0,0,176,0,0,0,0,0,0,254,0,10,0
0,0,0,0,253,0,252,0,0,252,0,253,0,253,0,0,0,0,0,0,0,0,0,45,0,0,252,22,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,141,0,252,0,0,0,197,0,0,0,22,221,0,252,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,255,84,252,0,0,0,209,0,0,0,252,0,0,0,0,0,0,0,0,164,78,0,253,0,0,0,0,0,0,0,0,0,0,0,252,252,252,0
0,0,0,0,0,0,0,0,0,0,0,253,0,253,0,0,197,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,84,0,0,0,253,0,0,168,0,0,0,0,0,0,0,255,0,0,0,0,253,0,254,0,0,0,0,0,0,0,0,0,0,57,253,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,85,0,251,0,0,0,0,0,0,0,255,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,254,0,253,254,0,0,0,0,254,0,0,253,0,0,0,0,0,0,1
0,0,0,0,0,0,253,0,0,255,0,253,0,84,0,0,0,0,0,0,0,0,0,0,251,0,196,0,0,0,0,196,0,0,0,0,0,224,0,29,0,0,0,0,0,0,0,0,251,0,0,0,197,0,0,0,0,0,0,0,0,0,0,254,0,0,253,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,251,0,253,0,0,0,0,0,0,196,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,253,251,0,0,0,0,0,29,0,253,0,168,0,0,0,0,0,0,28,253,0,251,196,0,0,0,114,0,0,0,0,0,0,196,114,253,0
0,0,0,0,0,0,114,0,251,0,0,0,0,254,85,0,0,0,0,0,56,0,0,253,253,0,168,251,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,225,0,0,0,253,0,0,0,0,0,0,84,0,0,0,251,28,0,0,0,0,0,0,0,226,0,254,0,253,0,0,0,251,0,0,85,0,168,0,0,0,0,253,0,0,0,0,251,0,0,0,139,0,255,0,0,0,0,0,0,254,0,0,0,0,114,251,0,251,251,0,254,0,0,0,0,0,0,253,254,255,57,0,0,0,0,0,0,0,0,0,0,0,141,254,0,0
0,0,0,0,210,0,200,0,0,241,0,253,0,247,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,53,0,0,0,0,249,158,25,7,0,0,0,0,0,0,0,0,16,0,0,0,29,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,120,0,0,0,0,253,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,7,0,219,0
0,0,0,0,116,0,225,0,0,253,0,239,0,178,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,174,0,0,0,0,220,67,213,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,169,0,0,0,0,0,0,48,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,182,0,0,0,247,0,0,0,98,0,0,0,0,0,0,0,0,0,27,0,251,0,0,0,0,0,0,0,0,0,0,0,214,0,253,0
0,0,0,0,252,0,0,0,0,0,0,244,0,252,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,252,252,242,255,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,222,0,0,200,0,252,0,0,0,0,0,0,0,0,0,29,0,252,0,0,0,43,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,184,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,0,0,252,0,207,1
0,0,0,0,254,0,0,0,0,81,0,254,0,155,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,192,0,0,0,0,254,254,254,254,0,0,0,0,33,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,83,0,0,0,141,254,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,70,0,0,0,0,252,0,254,0,130,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,211,0,0,0,0,0,0,254,0,194,0
0,0,0,0,0,0,191,0,0,255,0,128,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,191,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,0,0,0,255,0,128,0,0,0,0,255,0,0,0,0,0,0,0,128,0,64,0,0,0,255,0,128,0,0,0,0,128,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,128,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,255,0,64,0,0,0,0,0,0,0,0,0,0,0,0,191,0,255,0
0,0,0,0,254,0,0,0,0,128,0,82,0,53,0,0,0,0,0,0,144,0,0,0,0,0,0,236,0,0,0,136,0,0,0,0,0,254,254,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,241,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,15,177,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,128,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,255,0,0,0,0,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,255,0,0,128,0,0,0,0,0,0,0,0,0,0,0,64,0,255,0,0,0,128,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0
0,0,0,0,38,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,42,0,0,0,0,233,0,0,253,0,0,0,0,0,0,0,0,135,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,254,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,156,0,78,18,245,253,0,0,0,58,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,54,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,59,0,0,0,0,0,0,0,0,0,0,0,0,27,196,0
0,0,0,0,253,0,237,0,0,217,0,252,0,246,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,0,0,0,0,0,0,0,128,252,252,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,253,37,0,0,210,0,0,0,0,0,0,0,0,0,0,145,0,78,0,253,0,1,0,94,253,0,252,0,0,0,0,0,0,0,0,0,252,0,0,0,150,0,0,0,0,0,0,0,0,144,191,0,0,0,253,217,0,0,252,0,92,0,0,0,0,0,0,253,253,0,252,253,0,0,0,0,0,0,0,0,0,0,253,253,0,0
0,0,0,0,253,0,37,0,0,180,0,252,0,71,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,20,252,252,0,0,0,0,0,0,0,0,0,15,0,0,0,252,0,0,0,0,0,0,0,0,0,0,253,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,134,0,0,0,253,252,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,252,0,0,0,191,0,182,0,252,0,0,0,0,0,0,0,0,0,5,0,252,0,0,0,0,155,0,0,0,0,0,0,241,0,252,0
0,0,0,0,0,0,249,0,0,252,0,185,0,252,0,0,0,0,0,0,0,0,0,0,0,0,119,14,0,0,0,0,0,0,0,0,252,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,13,0,235,0,0,0,252,0,94,0,0,74,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,252,0,0,17,227,0,0,0,0,0,0,0,0,50,0,81,247,0,0,0,0,0,0,0,0,0,0,0,215,147,252,0
0,0,0,0,35,0,252,0,253,252,0,0,0,252,0,0,0,0,0,0,0,0,0,252,0,0,215,154,0,0,0,0,0,0,31,0,255,0,253,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,252,0,0,0,0,0,0,0,253,0,241,42,0,0,190,0,0,0,0,0,0,0,0,55,0,252,0,252,0,77,253,253,0,21,252,0,94,0,0,0,0,144,0,108,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,210,226,0,0,0,252,255,0,140,133,0,221,0,0,0,0,128,0,253,0,252,253,0,0,0,0,0,0,0,0,0,0,0,252,217,31,0
0,0,0,0,252,0,109,0,0,232,0,253,0,238,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,0,0,0,0,252,249,252,79,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,12,0,0,0,0,239,0,0,26,0,0,0,0,0,0,0,0,0,0,0,20,0,252,0,0,0,200,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,213,0,0,0,252,0,252,27,241,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,250,0,0,0,0,0,0,253,0,252,0
0,0,0,0,253,0,253,0,5,252,0,221,0,73,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,253,0,0,0,0,79,252,43,0,0,0,0,0,0,0,0,0,165,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,189,97,0,201,33,0,0,0,0,0,0,0,0,0,0,81,0,138,0,250,0,0,0,246,70,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,84,218,0,0,0,0,186,238,0,253,0,252,0,0,0,0,0,0,0,252,0,245,252,0,0,0,215,0,0,0,0,0,0,253,0,14,0
0,0,0,0,252,0,177,0,0,252,0,252,0,252,0,0,0,0,0,0,92,0,0,0,0,0,252,243,0,0,0,252,0,0,0,0,252,252,252,74,0,0,0,0,55,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,161,0,0,0,0,0,0,0,0,252,0,252,0,0,0,92,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,221,0,0,0,247,0,85,0,252,0,0,0,0,0,0,0,0,252,0,0,173,0,0,0,0,0,0,0,0,0,0,0,203,231,252,0
0,0,0,0,252,0,250,0,0,250,0,252,0,250,0,0,0,0,0,0,0,0,0,250,0,0,250,100,0,0,0,250,0,0,0,0,252,250,252,0,0,0,0,0,0,0,0,0,252,0,0,0,250,0,0,128,0,0,0,0,0,0,0,202,0,152,62,0,0,250,0,0,0,0,0,0,0,0,0,0,252,0,41,0,252,10,250,0,221,255,0,252,0,0,0,0,0,0,250,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,151,213,250,0,252,0,0,0,0,0,0,102,0,163,222,51,252,41,0,0,0,252,0,0,0,0,0,0,252,121,252,0
0,0,0,0,205,0,252,0,0,252,0,252,0,157,0,0,0,0,0,0,0,0,0,45,0,0,252,0,0,0,0,0,0,0,0,0,173,252,26,0,0,0,0,0,0,0,0,0,190,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,132,0,0,0,34,0,0,0,194,15,0,253,0,0,0,0,0,0,117,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,211,234,0,0,0,0,0,0,0,190,0,252,0,0,0,0,0,0,0,161,0,252,0,0,0,0,0,0,0,0,0,0,0,252,64,252,0
0,0,0,0,253,0,252,0,0,252,0,252,0,246,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,0,0,236,0,0,0,0,210,252,161,0,0,0,0,0,0,0,0,0,252,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,109,191,0,0,221,0,0,0,0,0,0,0,0,0,0,145,0,78,0,253,0,0,0,253,109,0,252,0,0,0,0,0,0,154,0,0,252,0,0,0,150,0,0,0,0,0,0,0,0,206,253,0,0,0,37,217,0,0,252,0,252,0,0,0,0,0,0,20,253,0,252,253,0,0,0,32,0,0,0,0,0,0,253,253,144,0
0,0,0,0,252,0,0,0,0,0,0,141,0,247,0,0,0,0,0,0,0,0,0,0,10,0,228,0,0,0,0,0,0,0,0,0,222,253,255,252,0,0,0,0,0,0,0,0,0,0,0,0,253,0,254,0,0,0,0,0,0,0,0,234,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,254,0,0,0,0,254,0,0,0,0,0,0,252,0,38,1
0,0,0,0,55,0,31,0,0,197,0,188,0,20,0,0,0,0,0,0,36,0,0,3,0,0,227,223,0,0,0,0,0,0,0,0,58,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,163,0,0,0,250,0,0,0,0,211,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,59,0,254,0,0,0,212,0,0,149,254,0,0,0,0,0,0,0,0,234,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,117,0
0,0,0,0,0,0,0,0,149,0,0,0,0,0,254,0,0,0,0,0,253,0,0,0,0,0,253,136,0,0,0,34,0,0,0,0,0,0,248,0,0,0,0,0,253,0,7,0,29,0,0,0,0,0,0,0,0,2,92,253,0,0,0,34,0,0,0,0,0,0,253,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,253,0,141,0,0,0,0,253,0,0,0,0,0,0,0,0,2,0,254,0,0,0,0,0,0,99,0,0,0,0,249,153,0,253,158,0,0,0,0,0,0,0,0,112,2,253,0,0,0,0,0,0,0,0,0,0,0,0,78,253,0,0
